GEOID,City,Unit,Area,PopDensity,HomeOwn,SingleFamily,Edu,HomeValue,Income,White,Wealth,Gini,geometry
5000710675,Burlington,16552,39912920.025945336,0.0010659455627988052,0.3584461092315128,0.49547890154052243,0.5325884543761639,284500,51394,0.8528381713479845,0.6391132977385179,0.4957,"list(c(-73.276754, -73.274997, -73.272992, -73.270937, -73.270729, -73.268994, -73.269451, -73.271213, -73.27273, -73.274257, -73.274433, -73.275873, -73.275023, -73.273453, -73.270239, -73.270313, -73.273287, -73.274013, -73.272241, -73.269907, -73.265974, -73.263493, -73.262596, -73.262913, -73.266124, -73.266835, -73.266099, -73.263761, -73.261634, -73.258044, -73.255484, -73.253248, -73.250132, -73.249373, -73.247828, -73.241822, -73.240443, -73.239606, -73.237254, -73.236652, -73.237798, -73.239315, 
-73.238235, -73.234529, -73.232825, -73.230801, -73.228596, -73.225825, -73.222854, -73.219216, -73.218486, -73.21974, -73.222709, -73.226037, -73.22838, -73.228156, -73.226512, -73.224207, -73.222642, -73.218838, -73.216683, -73.214352, -73.213414, -73.212551, -73.209052, -73.204395, -73.20296, -73.201307, -73.201992, -73.201255, -73.198323, -73.189376, -73.186568, -73.181642, -73.181577, -73.179985, -73.176383, -73.180134, -73.190258, -73.193567, -73.192543, -73.191882, -73.189893, -73.199088, 
-73.200078, -73.208593, -73.209436, -73.217674, -73.219038, -73.231455, -73.271596, -73.273939, -73.272425, -73.275145, -73.274899, -73.276409, -73.276754, 44.506494, 44.50767, 44.512086, 44.512681, 44.514343, 44.516064, 44.520061, 44.52415, 44.524047, 44.525083, 44.526643, 44.529847, 44.529983, 44.5308, 44.53146, 44.532658, 44.535333, 44.537795, 44.539309, 44.539842, 44.539717, 44.538603, 44.537059, 44.53481, 44.529855, 44.528237, 44.525761, 44.524085, 44.5235, 44.523383, 44.524727, 44.524589, 44.522715, 
44.52548, 44.527037, 44.528995, 44.528248, 44.524949, 44.523269, 44.521733, 44.519424, 44.517532, 44.516289, 44.51531, 44.513436, 44.513332, 44.515286, 44.516692, 44.516673, 44.516124, 44.515508, 44.514491, 44.513566, 44.513187, 44.511098, 44.508966, 44.50725, 44.506156, 44.506565, 44.509697, 44.510259, 44.509426, 44.507239, 44.506028, 44.50391, 44.502338, 44.501226, 44.494195, 44.492504, 44.491159, 44.489264, 44.488241, 44.489539, 44.48842, 44.486145, 44.48443, 44.484801, 44.481501, 44.472598, 44.474078, 
44.46917, 44.466013, 44.454435, 44.45471, 44.454744, 44.455138, 44.445928, 44.446446, 44.446487, 44.447178, 44.494583, 44.497158, 44.500847, 44.503198, 44.504184, 44.504923, 44.506494))"
5000713300,Charlotte,1462,130207524.3896858,2.9337782266464747e-5,0.9097127222982216,0.9050420168067227,0.6985507246376812,538100,108611,0.9706806282722513,0.9418879831711806,0.4917,"list(c(-73.3269551015948, -73.266346, -73.261301, -73.238618, -73.220817, -73.207678, -73.199483, -73.196451, -73.165262, -73.160463, -73.159763, -73.155717, -73.148903, -73.14868, -73.147744, -73.145082, -73.151207, -73.16182, -73.1968, -73.23089, -73.249225, -73.270378, -73.3134220405831, -73.312852, -73.311025, -73.312299, -73.316838, -73.322267, -73.324229, -73.324545, -73.323845509903, -73.323835, -73.323997, -73.325127, -73.3269551015948, 44.3433650565242, 44.350253, 44.350859, 44.353595, 44.355549, 
44.35751, 44.358375, 44.358895, 44.362091, 44.342084, 44.337733, 44.32257, 44.291897, 44.28919, 44.282402, 44.273403, 44.272576, 44.271532, 44.266634, 44.263455, 44.261804, 44.260106, 44.2641991074088, 44.265346, 44.27424, 44.280025, 44.287683, 44.301523, 44.310023, 44.319247, 44.3253266526594, 44.325418, 44.333842, 44.338534, 44.3433650565242))"
5000714875,Colchester,6849,151356671.31808308,1.1431937455625555e-4,0.6873996203825375,0.6167176350662589,0.4305218719123327,265000,71090,0.9311102121019477,0.850951511991658,0.4345,"list(c(-73.3614860172538, -73.356684, -73.326746, -73.313533, -73.293811, -73.281194, -73.275754, -73.267742, -73.26559, -73.258378, -73.254334, -73.254465, -73.249573, -73.24175, -73.237055, -73.231635, -73.228968, -73.225206, -73.217365, -73.213173, -73.207626, -73.202776, -73.200545, -73.198577, -73.196481, -73.178058, -73.173047, -73.16617, -73.153097, -73.150818, -73.14323, -73.141239, -73.135773, -73.12836, -73.121305, -73.097799, -73.097327, -73.098954, -73.119709, -73.127305, -73.128829, 
-73.140996, -73.144205, -73.14977, -73.157398, -73.159106, -73.162555, -73.166471, -73.167975, -73.168772, -73.16802, -73.16925, -73.170928, -73.171161, -73.170694, -73.167734, -73.16556, -73.166977, -73.170286, -73.17235, -73.173744, -73.174059, -73.182289, -73.189405, -73.191539, -73.19486, -73.193522, -73.197091, -73.197917, -73.201992, -73.201307, -73.20296, -73.204395, -73.209052, -73.212551, -73.213414, -73.214352, -73.216683, -73.218838, -73.222642, -73.224207, -73.226512, -73.228156, -73.22838, 
-73.226037, -73.222709, -73.21974, -73.218486, -73.219216, -73.222854, -73.225825, -73.228596, -73.230801, -73.232825, -73.234529, -73.238235, -73.239315, -73.237798, -73.236652, -73.237254, -73.239606, -73.240443, -73.241822, -73.247828, -73.249373, -73.250132, -73.253248, -73.255484, -73.258044, -73.261634, -73.263761, -73.266099, -73.266835, -73.266124, -73.262913, -73.262596, -73.263493, -73.265974, -73.269907, -73.272241, -73.274013, -73.273287, -73.270313, -73.270239, -73.273453, -73.275023, 
-73.275873, -73.275959, -73.3211898546784, -73.322026, -73.323935, -73.328512, -73.329458, -73.330588, -73.330893, -73.331595, -73.338995, -73.3393, -73.33863, -73.338751, -73.342932, -73.350027, -73.355186, -73.356788, -73.3584056214075, -73.360088, -73.3614860172538, 44.5635184068807, 44.564017, 44.570171, 44.57288, 44.578405, 44.583414, 44.586129, 44.591029, 44.592611, 44.600378, 44.606847, 44.607897, 44.608494, 44.609906, 44.612877, 44.614145, 44.612666, 44.609411, 44.605363, 44.605363, 44.604548, 
44.603408, 44.60486, 44.607891, 44.606961, 44.600154, 44.598597, 44.595824, 44.590925, 44.590428, 44.587566, 44.585981, 44.584581, 44.581853, 44.57911, 44.570579, 44.570491, 44.568103, 44.54046, 44.530207, 44.528223, 44.512437, 44.508197, 44.50066, 44.490126, 44.489509, 44.48979, 44.486867, 44.486577, 44.487584, 44.490052, 44.490934, 44.488974, 44.489905, 44.493294, 44.497711, 44.499296, 44.500373, 44.501591, 44.499128, 44.499671, 44.499785, 44.502801, 44.505552, 44.506328, 44.50226, 44.501356, 44.499695, 
44.498126, 44.492504, 44.494195, 44.501226, 44.502338, 44.50391, 44.506028, 44.507239, 44.509426, 44.510259, 44.509697, 44.506565, 44.506156, 44.50725, 44.508966, 44.511098, 44.513187, 44.513566, 44.514491, 44.515508, 44.516124, 44.516673, 44.516692, 44.515286, 44.513332, 44.513436, 44.51531, 44.516289, 44.517532, 44.519424, 44.521733, 44.523269, 44.524949, 44.528248, 44.528995, 44.527037, 44.52548, 44.522715, 44.524589, 44.524727, 44.523383, 44.5235, 44.524085, 44.525761, 44.528237, 44.529855, 44.53481, 
44.537059, 44.538603, 44.539717, 44.539842, 44.539309, 44.537795, 44.535333, 44.532658, 44.53146, 44.5308, 44.529983, 44.529847, 44.529935, 44.5203251296318, 44.525289, 44.52712, 44.528478, 44.529203, 44.531034, 44.534269, 44.535924, 44.543302, 44.544477, 44.546844, 44.548046, 44.551907, 44.555392, 44.556918, 44.557918, 44.5601865914769, 44.562546, 44.5635184068807))"
5000724175,Essex,8830,101547335.68679388,2.113989486263967e-4,0.7056625141562853,0.7071440927175229,0.5219607054247971,301000,84588,0.8710113197000047,0.8948082319925164,0.4155,"list(c(-73.157398, -73.14977, -73.144205, -73.140996, -73.128829, -73.127305, -73.119709, -73.098954, -73.097327, -73.05464, -72.971119, -72.971891, -72.976429, -73.001905, -73.0066, -73.009677, -73.030232, -73.031962, -73.035293, -73.039919, -73.046197, -73.048342, -73.049241, -73.049408, -73.050378, -73.052107, -73.056922, -73.061307, -73.063712, -73.067088, -73.068609, -73.07417, -73.07599, -73.080146, -73.081332, -73.08547, -73.087689, -73.089279, -73.092314, -73.093978, -73.095357, -73.097152, 
-73.099777, -73.101177, -73.102394, -73.103491, -73.107887, -73.11266, -73.115521, -73.116171, -73.117502, -73.119211, -73.124394, -73.129097, -73.132974, -73.135877, -73.136323, -73.137433, -73.141148, -73.143969, -73.144463, -73.144472, -73.143168, -73.14008, -73.139612, -73.140455, -73.140548, -73.139595, -73.137089, -73.137101, -73.140222, -73.141923, -73.143778, -73.146716, -73.147748, -73.143257, -73.144023, -73.151188, -73.154362, -73.157398, 44.490126, 44.50066, 44.508197, 44.512437, 44.528223, 
44.530207, 44.54046, 44.568103, 44.570491, 44.563471, 44.550303, 44.549133, 44.542708, 44.509096, 44.502742, 44.498877, 44.471052, 44.468035, 44.470509, 44.471495, 44.47082, 44.471294, 44.47237, 44.474916, 44.476025, 44.475985, 44.473029, 44.477912, 44.478967, 44.477947, 44.478883, 44.48235, 44.482395, 44.481695, 44.481078, 44.47835, 44.478814, 44.480788, 44.480585, 44.478941, 44.475618, 44.473074, 44.47188, 44.472188, 44.47607, 44.477357, 44.479919, 44.483341, 44.481569, 44.481315, 44.481177, 44.479448, 
44.47648, 44.476255, 44.474674, 44.475022, 44.477723, 44.47853, 44.478175, 44.479877, 44.480888, 44.483832, 44.487671, 44.489915, 44.492208, 44.493871, 44.495812, 44.497855, 44.499345, 44.500911, 44.500703, 44.499368, 44.496147, 44.494682, 44.4933, 44.491836, 44.490134, 44.489187, 44.488297, 44.490126))"
5000733475,Hinesburg,1870,102709956.13732898,4.4211877511936894e-5,0.7433155080213903,0.680161943319838,0.45125786163522014,341300,72606,0.992512662409161,0.8708675393831817,0.4601,"list(c(-73.165262, -73.157192, -73.157085, -73.133401, -73.125809, -73.122845, -73.089254, -73.082148, -73.064659, -73.035173, -73.032655, -73.032151, -73.028011, -73.027148, -73.022982, -73.021325, -73.020378, -73.016523, -73.068463, -73.06902, -73.080607, -73.133083, -73.145082, -73.147744, -73.14868, -73.148903, -73.155717, -73.159763, -73.160463, -73.165262, 44.362091, 44.363255, 44.361887, 44.364343, 44.365492, 44.365932, 44.369537, 44.370705, 44.372143, 44.375624, 44.365071, 44.360891, 44.338228, 
44.336991, 44.316296, 44.305498, 44.303744, 44.285332, 44.280085, 44.284064, 44.282278, 44.275055, 44.273403, 44.282402, 44.28919, 44.291897, 44.32257, 44.337733, 44.342084, 44.362091))"
5000734600,Huntington,805,98250825.0929412,2.0010010075134184e-5,0.9217391304347826,0.871268656716418,0.4775707384403037,279400,87390,0.9542217700915565,0.9286813750641355,0.3746,"list(c(-73.032655, -72.994523, -72.992197, -72.970163, -72.969631, -72.953599, -72.939303, -72.934318, -72.927594, -72.917535, -72.879139, -72.911398, -72.89598, -72.908226, -72.908638, -72.92207, -72.965185, -72.96525, -72.96783, -72.968146, -72.973318, -72.984222, -72.999936, -73.010355, -73.020378, -73.021325, -73.022982, -73.027148, -73.028011, -73.032151, -73.032655, 44.365071, 44.355318, 44.35509, 44.34926, 44.349072, 44.345781, 44.342792, 44.34221, 44.339763, 44.337583, 44.330026, 44.281769, 
44.276284, 44.250526, 44.249877, 44.222232, 44.231413, 44.230326, 44.2456, 44.249817, 44.29342, 44.296473, 44.300263, 44.301835, 44.303744, 44.305498, 44.316296, 44.336991, 44.338228, 44.360891, 44.365071))"
5000736700,Jericho,1975,91862630.27013451,5.475567143253577e-5,0.8916455696202532,0.8015267175572519,0.6104499274310595,320300,100110,0.9733598409542743,0.9180914512922466,0.3771,"list(c(-73.032864, -73.028743, -73.024964, -73.021535, -73.02021, -73.01956, -73.019602, -73.019099, -73.019368, -73.020366, -73.022822, -73.024426, -73.024767, -73.022113, -73.021244, -73.022185, -73.024994, -73.026214, -73.026599, -73.028567, -73.031962, -73.030232, -73.009677, -73.0066, -73.001905, -72.976429, -72.971891, -72.971119, -72.940565, -72.909007, -72.907465, -72.888562, -72.89971, -72.904652, -72.915189, -72.919294, -73.000688, -73.018019, -73.020994, -73.021568, -73.022669, -73.022742, 
-73.024214, -73.030574, -73.033178, -73.032864, 44.439984, 44.442362, 44.442666, 44.441916, 44.442325, 44.443912, 44.447424, 44.451576, 44.452732, 44.453493, 44.453652, 44.454309, 44.455889, 44.45755, 44.459872, 44.460562, 44.461186, 44.462894, 44.466856, 44.467762, 44.468035, 44.471052, 44.498877, 44.502742, 44.509096, 44.542708, 44.549133, 44.550303, 44.520874, 44.48974, 44.488641, 44.470408, 44.453891, 44.448393, 44.433866, 44.428622, 44.433139, 44.435004, 44.434611, 44.434694, 44.434178, 44.434135, 
44.435229, 44.437098, 44.438604, 44.439984))"
5000745250,Milton,4337,157346995.27056774,6.915924883908801e-5,0.7945584505418493,0.5979505726341169,0.2542481154976364,248800,84992,0.9725234331924278,0.8657171922685656,0.3643,"list(c(-73.255577, -73.254875, -73.252756, -73.249574, -73.242007, -73.23802, -73.23599, -73.233762, -73.233209, -73.233642, -73.232928, -73.228098, -73.227941, -73.228668, -73.229363, -73.228854, -73.179423, -73.178765, -73.159044, -73.128196, -73.104272, -73.090906, -73.086232, -73.038028, -73.048243, -73.050425, -73.050837, -73.050909, -73.051524, -73.064734, -73.091196, -73.097327, -73.097799, -73.121305, -73.12836, -73.135773, -73.141239, -73.14323, -73.150818, -73.153097, -73.16617, -73.173047, 
-73.178058, -73.196481, -73.198577, -73.200545, -73.202776, -73.207626, -73.213173, -73.217365, -73.225206, -73.228968, -73.231635, -73.237055, -73.24175, -73.249573, -73.254465, -73.257022, -73.255577, 44.632138, 44.636165, 44.641041, 44.642808, 44.644252, 44.64558, 44.646686, 44.648653, 44.649791, 44.671439, 44.675557, 44.688192, 44.690224, 44.705976, 44.709142, 44.722866, 44.704684, 44.704228, 44.696935, 44.685525, 44.676844, 44.671856, 44.669754, 44.651157, 44.641407, 44.639954, 44.638886, 44.637789, 
44.637075, 44.615344, 44.580711, 44.570491, 44.570579, 44.57911, 44.581853, 44.584581, 44.585981, 44.587566, 44.590428, 44.590925, 44.595824, 44.598597, 44.600154, 44.606961, 44.607891, 44.60486, 44.603408, 44.604548, 44.605363, 44.605363, 44.609411, 44.612666, 44.614145, 44.612877, 44.609906, 44.608494, 44.607897, 44.628962, 44.632138))"
5000759275,Richmond,1647,84631102.6525254,4.897726568704128e-5,0.8002428658166363,0.8045662100456621,0.5973842347119124,331100,100637,0.9582629674306393,0.9141745684415269,0.3448,"list(c(-73.081561, -73.059966, -73.049566, -73.036492, -73.034585, -73.03011, -73.022742, -73.022669, -73.021568, -73.020994, -73.018019, -73.000688, -72.919294, -72.921905, -72.926775, -72.927128, -72.927922, -72.929181, -72.93303, -72.933392, -72.934057, -72.93498, -72.946857, -72.953599, -72.969631, -72.970163, -72.992197, -72.994523, -73.032655, -73.035173, -73.064659, -73.082148, -73.081561, 44.371449, 44.410874, 44.429144, 44.425888, 44.427, 44.430105, 44.434135, 44.434178, 44.434694, 44.434611, 
44.435004, 44.433139, 44.428622, 44.416983, 44.40389, 44.401427, 44.400118, 44.395569, 44.383955, 44.382429, 44.381283, 44.380058, 44.359326, 44.345781, 44.349072, 44.34926, 44.35509, 44.355318, 44.365071, 44.375624, 44.372143, 44.370705, 44.371449))"
5000762050,St. George,248,9419423.382264923,6.30611849466704e-5,0.8790322580645161,0.4939759036144578,0.3051643192488263,257900,64722,0.968013468013468,0.8888888888888888,0.4257,"list(c(-73.141606, -73.116193, -73.089254, -73.122845, -73.125809, -73.133401, -73.141606, 44.401422, 44.394877, 44.369537, 44.365932, 44.365492, 44.364343, 44.401422))"
5000764300,Shelburne,3171,116320801.5570951,6.634239015462918e-5,0.7360454115421002,0.7065420560747664,0.6726042037762736,386900,96165,0.9587922767914993,0.9079051383399209,0.4468,"list(c(-73.334939, -73.333575, -73.330369, -73.320954, -73.317029, -73.315016, -73.312418, -73.310491, -73.296031, -73.293855, -73.2938057288337, -73.279328, -73.276335, -73.27502, -73.271655, -73.270921, -73.268812, -73.266398, -73.249931, -73.231747, -73.233383, -73.231565, -73.226285, -73.223758, -73.220962, -73.220997, -73.220126, -73.218959, -73.219871, -73.218988, -73.217211, -73.218237, -73.218104, -73.212216, -73.196731, -73.19394, -73.176825, -73.162482, -73.161855, -73.154482, -73.142023, 
-73.141606, -73.133401, -73.157085, -73.157192, -73.165262, -73.196451, -73.199483, -73.207678, -73.220817, -73.238618, -73.261301, -73.266346, -73.3269551015948, -73.327335, -73.334637, -73.334939, 44.364441, 44.372288, 44.375987, 44.382669, 44.385978, 44.388513, 44.39471, 44.402601, 44.428339, 44.437556, 44.4381674103822, 44.438092, 44.438595, 44.439526, 44.445743, 44.446673, 44.447487, 44.447761, 44.447772, 44.446344, 44.443971, 44.442975, 44.442529, 44.442773, 44.441797, 44.440033, 44.438773, 
44.434325, 44.430995, 44.427448, 44.426277, 44.423313, 44.422006, 44.420576, 44.416413, 44.415846, 44.411151, 44.407628, 44.407683, 44.405378, 44.402212, 44.401422, 44.364343, 44.361887, 44.363255, 44.362091, 44.358895, 44.358375, 44.35751, 44.355549, 44.353595, 44.350859, 44.350253, 44.3433650565242, 44.344369, 44.356877, 44.364441))"
5000766175,South Burlington,8764,76600426.86344914,2.501552639407469e-4,0.5997261524418074,0.5891519935235783,0.5571269332590219,307500,73065,0.899540757749713,0.8731010304897482,0.4287,"list(c(-73.321111, -73.3211898546784, -73.275959, -73.275873, -73.274433, -73.274257, -73.27273, -73.271213, -73.269451, -73.268994, -73.270729, -73.270937, -73.272992, -73.274997, -73.276754, -73.276409, -73.274899, -73.275145, -73.272425, -73.273939, -73.271596, -73.231455, -73.219038, -73.217674, -73.209436, -73.208593, -73.200078, -73.199088, -73.189893, -73.191882, -73.192543, -73.193567, -73.190258, -73.180134, -73.176383, -73.175259, -73.173635, -73.172139, -73.170928, -73.16925, -73.16802, 
-73.168772, -73.167975, -73.166471, -73.162555, -73.159106, -73.157398, -73.154362, -73.151188, -73.144023, -73.143257, -73.147748, -73.146716, -73.143778, -73.141923, -73.140222, -73.137101, -73.137089, -73.139595, -73.140548, -73.140455, -73.139612, -73.14008, -73.143168, -73.144472, -73.144463, -73.143969, -73.141148, -73.137433, -73.136323, -73.135877, -73.134698, -73.138212, -73.137636, -73.135702, -73.136865, -73.135842, -73.134997, -73.138957, -73.138486, -73.139947, -73.13916, -73.135966, 
-73.135348, -73.13547, -73.137411, -73.139699, -73.141473, -73.141115, -73.145067, -73.146296, -73.144696, -73.14594, -73.145236, -73.146616, -73.144937, -73.145228, -73.144717, -73.145618, -73.147753, -73.151362, -73.154399, -73.154482, -73.161855, -73.162482, -73.176825, -73.19394, -73.196731, -73.212216, -73.218104, -73.218237, -73.217211, -73.218988, -73.219871, -73.218959, -73.220126, -73.220997, -73.220962, -73.223758, -73.226285, -73.231565, -73.233383, -73.231747, -73.249931, -73.266398, 
-73.268812, -73.270921, -73.271655, -73.27502, -73.276335, -73.279328, -73.2938057288337, -73.293613, -73.295216, -73.300114, -73.298725, -73.298939, -73.2993423188855, -73.299885, -73.304418, -73.304921, -73.306707, -73.312871, -73.319265, -73.320836, -73.321416, -73.321111, 44.519857, 44.5203251296318, 44.529935, 44.529847, 44.526643, 44.525083, 44.524047, 44.52415, 44.520061, 44.516064, 44.514343, 44.512681, 44.512086, 44.50767, 44.506494, 44.504923, 44.504184, 44.503198, 44.500847, 44.497158, 
44.494583, 44.447178, 44.446487, 44.446446, 44.445928, 44.455138, 44.454744, 44.45471, 44.454435, 44.466013, 44.46917, 44.474078, 44.472598, 44.481501, 44.484801, 44.485158, 44.486102, 44.488222, 44.488974, 44.490934, 44.490052, 44.487584, 44.486577, 44.486867, 44.48979, 44.489509, 44.490126, 44.488297, 44.489187, 44.490134, 44.491836, 44.4933, 44.494682, 44.496147, 44.499368, 44.500703, 44.500911, 44.499345, 44.497855, 44.495812, 44.493871, 44.492208, 44.489915, 44.487671, 44.483832, 44.480888, 
44.479877, 44.478175, 44.47853, 44.477723, 44.475022, 44.473101, 44.469639, 44.465835, 44.462062, 44.459043, 44.458328, 44.457325, 44.45278, 44.450544, 44.449735, 44.447512, 44.445565, 44.44243, 44.442154, 44.439318, 44.435029, 44.4345, 44.433633, 44.42986, 44.427921, 44.425469, 44.422996, 44.422098, 44.419928, 44.417173, 44.415417, 44.411988, 44.411337, 44.412524, 44.410844, 44.406775, 44.405378, 44.407683, 44.407628, 44.411151, 44.415846, 44.416413, 44.420576, 44.422006, 44.423313, 44.426277, 44.427448, 
44.430995, 44.434325, 44.438773, 44.440033, 44.441797, 44.442773, 44.442529, 44.442975, 44.443971, 44.446344, 44.447772, 44.447761, 44.447487, 44.446673, 44.445743, 44.439526, 44.438595, 44.438092, 44.4381674103822, 44.440559, 44.445884, 44.454711, 44.463957, 44.471304, 44.4735840733609, 44.476652, 44.485739, 44.492209, 44.500334, 44.507246, 44.51196, 44.513631, 44.516454, 44.519857))"
5000773975,Underhill,1200,132976754.35272728,2.3161942965085092e-5,0.935,0.8863636363636364,0.5958810068649886,336300,102783,0.9535714285714286,0.9674902470741222,0.3426,"list(c(-72.967316, -72.962731, -72.95836, -72.947743, -72.93836, -72.93614, -72.933941, -72.910572, -72.904164, -72.902804, -72.867397, -72.829073, -72.809349, -72.830756, -72.803567, -72.838638, -72.849198, -72.888562, -72.907465, -72.909007, -72.940565, -72.971119, -72.967316, 44.554975, 44.561149, 44.570054, 44.581398, 44.593705, 44.597327, 44.599684, 44.630855, 44.625889, 44.624352, 44.588518, 44.552273, 44.547921, 44.51643, 44.506172, 44.459229, 44.461195, 44.470408, 44.488641, 44.48974, 44.520874, 
44.550303, 44.554975))"
5000780350,Westford,820,101711161.74818368,2.1561055466355066e-5,0.9231707317073171,0.8316100443131462,0.4817788758492897,296200,91875,0.9758321933424533,0.9201277955271565,0.3674,"list(c(-73.091196, -73.064734, -73.051524, -73.050909, -73.050837, -73.050425, -73.048243, -73.038028, -73.010465, -73.008483, -73.002122, -72.928616, -72.924112, -72.910572, -72.933941, -72.93614, -72.93836, -72.947743, -72.95836, -72.962731, -72.967316, -72.971119, -73.05464, -73.097327, -73.091196, 44.580711, 44.615344, 44.637075, 44.637789, 44.638886, 44.639954, 44.641407, 44.651157, 44.646785, 44.64736, 44.645461, 44.633978, 44.633051, 44.630855, 44.599684, 44.597327, 44.593705, 44.581398, 44.570054, 
44.561149, 44.554975, 44.550303, 44.563471, 44.570491, 44.580711))"
5000784475,Williston,3916,79076815.1147059,1.2248849407945738e-4,0.7964759959141982,0.703027950310559,0.6106924498791412,351700,94727,0.9279372289902953,0.8924508790072389,0.4172,"list(c(-73.154399, -73.151362, -73.147753, -73.145618, -73.144717, -73.145228, -73.144937, -73.146616, -73.145236, -73.14594, -73.144696, -73.146296, -73.145067, -73.141115, -73.141473, -73.139699, -73.137411, -73.13547, -73.135348, -73.135966, -73.13916, -73.139947, -73.138486, -73.138957, -73.134997, -73.135842, -73.136865, -73.135702, -73.137636, -73.138212, -73.134698, -73.135877, -73.132974, -73.129097, -73.124394, -73.119211, -73.117502, -73.116171, -73.115521, -73.11266, -73.107887, -73.103491, 
-73.102394, -73.101177, -73.099777, -73.097152, -73.095357, -73.093978, -73.092314, -73.089279, -73.087689, -73.08547, -73.081332, -73.080146, -73.07599, -73.07417, -73.068609, -73.067088, -73.063712, -73.061307, -73.056922, -73.052107, -73.050378, -73.049408, -73.049241, -73.048342, -73.046197, -73.039919, -73.035293, -73.031962, -73.028567, -73.026599, -73.026214, -73.024994, -73.022185, -73.021244, -73.022113, -73.024767, -73.024426, -73.022822, -73.020366, -73.019368, -73.019099, -73.019602, 
-73.01956, -73.02021, -73.021535, -73.024964, -73.028743, -73.032864, -73.033178, -73.030574, -73.024214, -73.022742, -73.03011, -73.034585, -73.036492, -73.049566, -73.059966, -73.081561, -73.082148, -73.089254, -73.116193, -73.141606, -73.142023, -73.154482, -73.154399, 44.406775, 44.410844, 44.412524, 44.411337, 44.411988, 44.415417, 44.417173, 44.419928, 44.422098, 44.422996, 44.425469, 44.427921, 44.42986, 44.433633, 44.4345, 44.435029, 44.439318, 44.442154, 44.44243, 44.445565, 44.447512, 44.449735, 
44.450544, 44.45278, 44.457325, 44.458328, 44.459043, 44.462062, 44.465835, 44.469639, 44.473101, 44.475022, 44.474674, 44.476255, 44.47648, 44.479448, 44.481177, 44.481315, 44.481569, 44.483341, 44.479919, 44.477357, 44.47607, 44.472188, 44.47188, 44.473074, 44.475618, 44.478941, 44.480585, 44.480788, 44.478814, 44.47835, 44.481078, 44.481695, 44.482395, 44.48235, 44.478883, 44.477947, 44.478967, 44.477912, 44.473029, 44.475985, 44.476025, 44.474916, 44.47237, 44.471294, 44.47082, 44.471495, 44.470509, 
44.468035, 44.467762, 44.466856, 44.462894, 44.461186, 44.460562, 44.459872, 44.45755, 44.455889, 44.454309, 44.453652, 44.453493, 44.452732, 44.451576, 44.447424, 44.443912, 44.442325, 44.441916, 44.442666, 44.442362, 44.439984, 44.438604, 44.437098, 44.435229, 44.434135, 44.430105, 44.427, 44.425888, 44.429144, 44.410874, 44.371449, 44.370705, 44.369537, 44.394877, 44.401422, 44.402212, 44.405378, 44.406775))"
5000785150,Winooski,3189,3892614.0276386105,0.0018604464631170325,0.3684540608341173,0.4060031595576619,0.3796672077922078,225200,51728,0.7738193869096934,0.6163137700724741,0.4558,"list(c(-73.201992, -73.197917, -73.197091, -73.193522, -73.19486, -73.191539, -73.189405, -73.182289, -73.174059, -73.173744, -73.17235, -73.170286, -73.166977, -73.16556, -73.167734, -73.170694, -73.171161, -73.170928, -73.172139, -73.173635, -73.175259, -73.176383, -73.179985, -73.181577, -73.181642, -73.186568, -73.189376, -73.198323, -73.201255, -73.201992, 44.492504, 44.498126, 44.499695, 44.501356, 44.50226, 44.506328, 44.505552, 44.502801, 44.499785, 44.499671, 44.499128, 44.501591, 44.500373, 
44.499296, 44.497711, 44.493294, 44.489905, 44.488974, 44.488222, 44.486102, 44.485158, 44.484801, 44.48443, 44.486145, 44.48842, 44.489539, 44.488241, 44.489264, 44.491159, 44.492504))"
5000902125,Averill,7,98384625.9147638,1.0164189686164553e-7,1,1,0,NA,NA,1,1,0.1064,"list(c(-71.75433, -71.753095, -71.74447, -71.720152, -71.717784, -71.707672, -71.708953, -71.70104, -71.693882, -71.693381, -71.65003, -71.643671, -71.627294, -71.62472, -71.614362, -71.598837, -71.61498, -71.624654, -71.626611, -71.663453, -71.677669, -71.684173, -71.702652, -71.703346, -71.766942, -71.75433, 44.947242, 44.947292, 44.958624, 44.985965, 44.988095, 44.99956, 44.999629, 45.008213, 45.004213, 45.003524, 44.981706, 44.977698, 44.968813, 44.967524, 44.96161, 44.953507, 44.933785, 44.923616, 
44.922307, 44.879162, 44.88619, 44.889973, 44.898899, 44.899461, 44.932953, 44.947242))"
