OBJECTID,src_FID,nbr_FID,LENGTH,NODE_COUNT
-1,12,7,0.000000000000000,1
-1,12,11,0.010921261250462,0
-1,12,13,0.003630484985661,0
-1,12,20,0.021608226519985,0
-1,12,21,0.005437134708139,0
-1,13,4,0.005711194806215,0
-1,13,6,0.010763598253417,0
-1,13,12,0.003630484985661,0
-1,13,14,0.001437401882974,0
-1,13,17,0.007244425011748,0
-1,13,19,0.016781379208912,0
-1,13,20,0.005915801892799,0
-1,14,4,0.016489886240781,0
-1,14,5,0.031347956815874,0
-1,14,13,0.001437401882974,0
-1,14,16,0.039978097571032,0
-1,14,17,0.005379049527857,0
-1,14,18,0.020915319495860,0
-1,15,16,0.022501569673954,0
-1,15,31,0.027182728185280,0
-1,16,14,0.039978097571032,0
-1,16,15,0.022501569673954,0
-1,16,18,0.004998001174170,0
-1,16,30,0.008075051388983,0
-1,16,31,0.005420027160705,0
-1,17,13,0.007244425011748,0
-1,17,14,0.005379049527857,0
-1,17,18,0.022482744178053,0
-1,17,19,0.007246108351200,0
-1,17,28,0.005390024508318,0
-1,17,29,0.008019132391218,0
-1,18,14,0.020915319495860,0
-1,18,16,0.004998001174170,0
-1,18,17,0.022482744178053,0
-1,18,29,0.002672042114590,0
-1,18,30,0.008110076124384,0
-1,19,13,0.016781379208912,0
-1,19,17,0.007246108351200,0
-1,19,20,0.008626722042749,0
-1,19,27,0.011372357450069,0
-1,19,28,0.005320023884278,0
-1,20,12,0.021608226519985,0
-1,20,13,0.005915801892799,0
-1,20,19,0.008626722042749,0
-1,20,21,0.010920715285197,0
-1,20,27,0.021812053036545,0
-1,21,11,0.009809978974890,0
-1,21,12,0.005437134708139,0
-1,21,20,0.010920715285197,0
-1,21,22,0.011997315640563,0
-1,21,26,0.011278645988967,0
-1,21,27,0.001818265004651,0
-1,22,10,0.011849114257138,0
-1,22,11,0.001181844586610,0
-1,22,21,0.011997315640563,0
-1,22,23,0.010924305029592,0
-1,22,24,0.005309097496396,0
-1,22,25,0.012305009983892,0
-1,22,26,0.001316031538385,0
-1,23,8,0.012600585248842,0
-1,23,9,0.036270609879371,0
-1,23,10,0.003667038763455,0
-1,23,22,0.010924305029592,0
-1,23,24,0.019526072109311,0
-1,23,38,0.005368003269614,0
-1,23,39,0.054859207010198,0
-1,24,22,0.005309097496396,0
-1,24,23,0.019526072109311,0
-1,24,25,0.007189432521606,0
-1,24,37,0.005407001158876,0
-1,24,38,0.010727007136856,0
-1,25,22,0.012305009983892,0
-1,25,24,0.007189432521606,0
-1,25,26,0.014540728537252,0
-1,25,37,0.012148071437025,0
-1,25,42,0.005867004703696,0
-1,25,44,0.000000000000000,1
-1,26,21,0.011278645988967,0
-1,26,22,0.001316031538385,0
-1,26,25,0.014540728537252,0
-1,26,27,0.005488859763189,0
-1,26,36,0.007234111096353,0
-1,26,42,0.000000000000000,1
-1,26,44,0.010850061368575,0
-1,27,19,0.011372357450069,0
-1,27,20,0.021812053036545,0
-1,27,21,0.001818265004651,0
-1,27,26,0.005488859763189,0
-1,27,28,0.009624101401072,0
-1,27,36,0.015138204374098,0
-1,27,46,0.017672349495019,0
-1,28,17,0.005390024508318,0
-1,28,19,0.005320023884278,0
-1,28,27,0.009624101401072,0
-1,28,29,0.010935138260389,0
-1,28,35,0.010067260226181,0
-1,28,46,0.001919876765845,0
-1,29,17,0.008019132391218,0
-1,29,18,0.002672042114590,0
-1,29,28,0.010935138260389,0
-1,29,30,0.011210037861240,0
-1,29,33,0.000000000000000,1
-1,29,34,0.008612016061118,0
-1,29,35,0.002203016912503,0
-1,30,16,0.008075051388983,0
-1,30,18,0.008110076124384,0
-1,30,29,0.011210037861240,0
-1,30,31,0.010638816824670,0
-1,30,33,0.016543105621743,0
-1,30,34,0.000000000000000,1
-1,31,15,0.027182728185280,0
-1,31,16,0.005420027160705,0
-1,31,30,0.010638816824670,0
-1,31,32,0.034128442129560,0
-1,31,33,0.005839018771375,0
-1,32,31,0.034128442129560,0
-1,32,33,0.007138007983755,0
-1,32,47,0.009186783479040,0
-1,32,57,0.033456983211360,0
-1,32,58,0.003830349671929,0
-1,33,29,0.000000000000000,1
-1,33,30,0.016543105621743,0
-1,33,31,0.005839018771375,0
-1,33,32,0.007138007983755,0
-1,33,34,0.007233188608257,0
-1,33,47,0.021419018766589,0
-1,34,29,0.008612016061118,0
-1,34,30,0.000000000000000,1
-1,34,33,0.007233188608257,0
-1,34,35,0.012625567599006,0
-1,34,47,0.003695026423174,0
-1,34,48,0.008818394954508,0
-1,35,28,0.010067260226181,0
-1,35,29,0.002203016912503,0
-1,35,34,0.012625567599006,0
-1,35,46,0.015012965507200,0
-1,35,48,0.005542058010963,0
-1,35,49,0.008254589123381,0
-1,35,50,0.000000000000000,1
-1,36,26,0.007234111096353,0
-1,36,27,0.015138204374098,0
-1,36,44,0.003814999662502,0
-1,36,45,0.010955000098700,0
-1,36,46,0.023464481911265,0
-1,37,24,0.005407001158876,0
-1,37,25,0.012148071437025,0
-1,37,38,0.007266891842133,0
-1,37,41,0.006158188222466,0
-1,37,42,0.004220007215537,0
-1,38,23,0.005368003269614,0
-1,38,24,0.010727007136856,0
-1,38,37,0.007266891842133,0
-1,38,39,0.008814599424595,0
-1,38,41,0.014443029698986,0
-1,39,23,0.054859207010198,0
-1,39,38,0.008814599424595,0
-1,39,40,0.038911145388949,0
-1,39,41,0.013161307236676,0
-1,40,39,0.038911145388949,0
-1,40,41,0.034554750187771,0
-1,40,42,0.000000000000000,1
-1,40,54,0.018385510969828,0
-1,40,63,0.001700000154884,0
-1,40,64,0.029303730444424,0
-1,41,37,0.006158188222466,0
-1,41,38,0.014443029698986,0
-1,41,39,0.013161307236676,0
-1,41,40,0.034554750187771,0
-1,41,42,0.016645226666932,0
-1,41,54,0.000000000000000,1
-1,42,25,0.005867004703696,0
-1,42,26,0.000000000000000,1
-1,42,37,0.004220007215537,0
-1,42,40,0.000000000000000,1
-1,42,41,0.016645226666932,0
-1,42,43,0.013260891125235,0
-1,42,44,0.007773220849731,0
-1,42,54,0.008070357057627,0
-1,43,42,0.013260891125235,0
-1,43,44,0.003152060525969,0
-1,43,53,0.003597069386737,0
-1,43,54,0.005653080159647,0
-1,44,25,0.000000000000000,1
-1,44,26,0.010850061368575,0
-1,44,36,0.003814999662502,0
-1,44,42,0.007773220849731,0
-1,44,43,0.003152060525969,0
-1,44,45,0.007077221642562,0
-1,44,52,0.000000000000000,1
-1,44,53,0.010897330929217,0
-1,45,36,0.010955000098700,0
-1,45,44,0.007077221642562,0
-1,45,46,0.008925368532574,0
-1,45,51,0.000000000000000,1
-1,45,52,0.010864400296809,0
-1,45,53,0.000000000000000,1
-1,46,27,0.017672349495019,0
-1,46,28,0.001919876765845,0
-1,46,35,0.015012965507200,0
-1,46,36,0.023464481911265,0
-1,46,45,0.008925368532574,0
-1,46,49,0.000000000000000,1
-1,46,50,0.010836265864590,0
-1,46,51,0.008142102194522,0
-1,46,52,0.000000000000000,1
-1,47,32,0.009186783479040,0
-1,47,33,0.021419018766589,0
-1,47,34,0.003695026423174,0
-1,47,48,0.016006252694129,0
-1,47,58,0.011948580111993,0
-1,47,60,0.009358817685670,0
-1,48,34,0.008818394954508,0
-1,48,35,0.005542058010963,0
-1,48,47,0.016006252694129,0
-1,48,49,0.015939309681673,0
-1,48,60,0.007647901640950,0
-1,48,61,0.006770962136707,0
-1,49,35,0.008254589123381,0
-1,49,46,0.000000000000000,1
-1,49,48,0.015939309681673,0
-1,49,50,0.008336889592921,0
-1,49,55,0.009995116400746,0
-1,49,61,0.007882087947845,0
-1,50,35,0.000000000000000,1
-1,50,46,0.010836265864590,0
-1,50,49,0.008336889592921,0
-1,50,51,0.008476590453614,0
-1,50,55,0.011200343830935,0
-1,51,45,0.000000000000000,1
-1,51,46,0.008142102194522,0
-1,51,50,0.008476590453614,0
-1,51,52,0.011761535647372,0
-1,51,55,0.013925941704657,0
-1,52,44,0.000000000000000,1
-1,52,45,0.010864400296809,0
-1,52,46,0.000000000000000,1
-1,52,51,0.011761535647372,0
-1,52,53,0.008112518616811,0
-1,52,54,0.005065259800110,0
-1,52,55,0.005563384649352,0
-1,52,62,0.007030736305783,0
-1,53,43,0.003597069386737,0
-1,53,44,0.010897330929217,0
-1,53,45,0.000000000000000,1
-1,53,52,0.008112518616811,0
-1,53,54,0.015665819420684,0
-1,54,40,0.018385510969828,0
-1,54,41,0.000000000000000,1
-1,54,42,0.008070357057627,0
-1,54,43,0.005653080159647,0
-1,54,52,0.005065259800110,0
-1,54,53,0.015665819420684,0
-1,54,62,0.011847650203078,0
-1,54,63,0.023746028438997,0
-1,55,49,0.009995116400746,0
-1,55,50,0.011200343830935,0
-1,55,51,0.013925941704657,0
-1,55,52,0.005563384649352,0
-1,55,61,0.011499153116558,0
-1,55,62,0.015276845603646,0
-1,55,67,0.000824621200246,0
-1,56,57,0.049172706157251,0
-1,56,59,0.020890212941643,0
-1,57,32,0.033456983211360,0
-1,57,56,0.049172706157251,0
-1,57,58,0.026394902278644,0
-1,57,59,0.011979348512088,0
-1,58,32,0.003830349671929,0
-1,58,47,0.011948580111993,0
-1,58,57,0.026394902278644,0
-1,58,59,0.015418982731251,0
-1,58,60,0.015740601416021,0
-1,59,56,0.020890212941643,0
-1,59,57,0.011979348512088,0
-1,59,58,0.015418982731251,0
-1,59,60,0.008665105896001,0
-1,59,70,0.021705351942410,0
-1,59,71,0.002096317038687,0
-1,59,72,0.024018753148061,0
-1,59,82,0.011504393524684,0
-1,60,47,0.009358817685670,0
-1,60,48,0.007647901640950,0
-1,60,58,0.015740601416021,0
-1,60,59,0.008665105896001,0
-1,60,61,0.013432874109220,0
-1,60,69,0.001342001105361,0
-1,60,70,0.013183331631139,0
-1,61,48,0.006770962136707,0
-1,61,49,0.007882087947845,0
-1,61,55,0.011499153116558,0
-1,61,60,0.013432874109220,0
-1,61,67,0.001503329570706,0
-1,61,68,0.015357148449739,0
-1,61,69,0.010587028082067,0
-1,62,52,0.007030736305783,0
-1,62,54,0.011847650203078,0
-1,62,55,0.015276845603646,0
-1,62,63,0.020833738113328,0
-1,62,66,0.005317026751084,0
-1,62,67,0.018519652203091,0
-1,63,40,0.001700000154884,0
-1,63,54,0.023746028438997,0
-1,63,62,0.020833738113328,0
-1,63,64,0.031135701685529,0
-1,63,65,0.023001765460968,0
-1,63,66,0.009250479628802,0
-1,63,79,0.004309130764532,0
-1,64,40,0.029303730444424,0
-1,64,63,0.031135701685529,0
-1,64,79,0.001958665513170,0
-1,64,80,0.037994470673799,0
-1,65,63,0.023001765460968,0
-1,65,66,0.007073889813288,0
-1,65,78,0.010171190535508,0
-1,65,79,0.006892253657621,0
-1,66,62,0.005317026751084,0
-1,66,63,0.009250479628802,0
-1,66,65,0.007073889813288,0
-1,66,67,0.021170227783280,0
-1,66,75,0.006515642583583,0
-1,66,77,0.008335034519725,0
-1,66,78,0.001012156430375,0
-1,67,55,0.000824621200246,0
-1,67,61,0.001503329570706,0
-1,67,62,0.018519652203091,0
-1,67,66,0.021170227783280,0
-1,67,68,0.012448298732360,0
-1,67,73,0.000000000000000,1
-1,67,74,0.012900832628551,0
-1,67,75,0.001612958800205,0
-1,68,61,0.015357148449739,0
-1,68,67,0.012448298732360,0
-1,68,69,0.008164559447872,0
-1,68,71,0.010708877495239,0
-1,68,73,0.011657247703582,0
-1,68,74,0.000000000000000,1
-1,69,60,0.001342001105361,0
-1,69,61,0.010587028082067,0
-1,69,68,0.008164559447872,0
-1,69,70,0.007838595951411,0
-1,69,71,0.010482016907689,0
-1,70,59,0.021705351942410,0
-1,70,60,0.013183331631139,0
-1,70,69,0.007838595951411,0
-1,70,71,0.008317626776520,0
-1,71,59,0.002096317038687,0
-1,71,68,0.010708877495239,0
-1,71,69,0.010482016907689,0
-1,71,70,0.008317626776520,0
-1,71,72,0.012942384129606,0
-1,71,73,0.002174037327036,0
-1,72,59,0.024018753148061,0
-1,72,71,0.012942384129606,0
-1,72,73,0.012296897561064,0
-1,72,82,0.010112266480905,0
-1,73,67,0.000000000000000,1
-1,73,68,0.011657247703582,0
-1,73,71,0.002174037327036,0
-1,73,72,0.012296897561064,0
-1,73,74,0.013285567783210,0
-1,73,82,0.009138150352748,0
-1,73,83,0.004532974400462,0
-1,73,84,0.002445600842815,0
-1,74,67,0.012900832628551,0
-1,74,68,0.000000000000000,1
-1,74,73,0.013285567783210,0
-1,74,75,0.006875775867528,0
-1,74,76,0.001863213427731,0
-1,74,84,0.000145097735182,0
-1,74,85,0.004778472401639,0
-1,74,86,0.004458249720508,0
-1,74,87,0.001035410436056,0
-1,75,66,0.006515642583583,0
-1,75,67,0.001612958800205,0
-1,75,74,0.006875775867528,0
-1,75,76,0.009355938293051,0
-1,75,77,0.003193407166788,0
-1,76,74,0.001863213427731,0
-1,76,75,0.009355938293051,0
-1,76,77,0.003505431556927,0
-1,76,87,0.009116664484018,0
-1,77,66,0.008335034519725,0
-1,77,75,0.003193407166788,0
-1,77,76,0.003505431556927,0
-1,77,78,0.005730385843221,0
-1,77,81,0.005609142372725,0
-1,77,87,0.006402582681061,0
-1,77,89,0.008637550037590,0
-1,78,65,0.010171190535508,0
-1,78,66,0.001012156430375,0
-1,78,77,0.005730385843221,0
-1,78,79,0.006032068859991,0
-1,78,81,0.010651225763508,0
-1,79,63,0.004309130764532,0
-1,79,64,0.001958665513170,0
-1,79,65,0.006892253657621,0
-1,79,78,0.006032068859991,0
-1,79,80,0.013297825918882,0
-1,79,81,0.006231224515254,0
-1,79,91,0.010132331173720,0
-1,80,64,0.037994470673799,0
-1,80,79,0.013297825918882,0
-1,80,91,0.011457493024749,0
-1,80,92,0.030045022516101,0
-1,81,77,0.005609142372725,0
-1,81,78,0.010651225763508,0
-1,81,79,0.006231224515254,0
-1,81,89,0.002533513881231,0
-1,81,90,0.010396107634096,0
-1,81,91,0.002919519363886,0
-1,82,59,0.011504393524684,0
-1,82,72,0.010112266480905,0
-1,82,73,0.009138150352748,0
-1,82,83,0.015065615372971,0
-1,82,84,0.008124200306098,0
-1,83,73,0.004532974400462,0
-1,83,82,0.015065615372971,0
-1,83,84,0.008298157154400,0
-1,84,73,0.002445600842815,0
-1,84,74,0.000145097735182,0
-1,84,82,0.008124200306098,0
-1,84,83,0.008298157154400,0
-1,84,85,0.009246837476221,0
-1,84,88,0.005458141445154,0
-1,84,95,0.017172138879202,0
-1,85,74,0.004778472401639,0
-1,85,84,0.009246837476221,0
-1,85,86,0.011714147953811,0
-1,85,88,0.006716479506359,0
-1,86,74,0.004458249720508,0
-1,86,85,0.011714147953811,0
-1,86,87,0.010543343902489,0
-1,86,88,0.003611464316508,0
-1,87,74,0.001035410436056,0
-1,87,76,0.009116664484018,0
-1,87,77,0.006402582681061,0
-1,87,86,0.010543343902489,0
-1,87,88,0.003118586517285,0
-1,87,89,0.001927004789894,0
-1,88,84,0.005458141445154,0
-1,88,85,0.006716479506359,0
-1,88,86,0.003611464316508,0
-1,88,87,0.003118586517285,0
-1,88,89,0.007541057567441,0
-1,88,94,0.003777006185926,0
-1,88,95,0.003142022498550,0
-1,89,77,0.008637550037590,0
-1,89,81,0.002533513881231,0
-1,89,87,0.001927004789894,0
-1,89,88,0.007541057567441,0
-1,89,90,0.008692138515437,0
-1,89,93,0.003904006714163,0
-1,89,94,0.003956006802444,0
-1,90,81,0.010396107634096,0
-1,90,89,0.008692138515437,0
-1,90,91,0.008416684099945,0
-1,90,92,0.000000000000000,1
-1,90,93,0.010544020270379,0
-1,91,79,0.010132331173720,0
-1,91,80,0.011457493024749,0
-1,91,81,0.002919519363886,0
-1,91,90,0.008416684099945,0
-1,91,92,0.009816020790811,0
-1,91,93,0.000000000000000,1
-1,92,80,0.030045022516101,0
-1,92,90,0.000000000000000,1
-1,92,91,0.009816020790811,0
-1,92,93,0.008676215174272,0
-1,92,97,0.001235216639203,0
-1,92,98,0.035988526209728,0
-1,93,89,0.003904006714163,0
-1,93,90,0.010544020270379,0
-1,93,91,0.000000000000000,1
-1,93,92,0.008676215174272,0
-1,93,94,0.005936105451485,0
-1,93,96,0.000000000000000,1
-1,93,97,0.017776240179770,0
-1,94,88,0.003777006185926,0
-1,94,89,0.003956006802444,0
-1,94,93,0.005936105451485,0
-1,94,95,0.010081521819420,0
-1,94,96,0.013845874658755,0
-1,94,97,0.000000000000000,1
-1,95,84,0.017172138879202,0
-1,95,88,0.003142022498550,0
-1,95,94,0.010081521819420,0
-1,95,96,0.017168088420326,0
-1,95,103,0.000000000000000,1
-1,96,93,0.000000000000000,1
-1,96,94,0.013845874658755,0
-1,96,95,0.017168088420326,0
-1,96,97,0.015372922003806,0
-1,96,103,0.036780133010184,0
-1,96,104,0.012913146300199,0
-1,96,105,0.011940832152475,0
-1,96,110,0.014938331574677,0
-1,96,115,0.008154140275296,0
-1,96,116,0.022430738642084,0
-1,97,92,0.001235216639203,0
-1,97,93,0.017776240179770,0
-1,97,94,0.000000000000000,1
-1,97,96,0.015372922003806,0
-1,97,98,0.012222882452085,0
-1,97,104,0.003033261294402,0
-1,97,105,0.014287139688984,0
-1,98,92,0.035988526209728,0
-1,98,97,0.012222882452085,0
-1,98,104,0.010265857066427,0
-1,98,106,0.043458071714105,0
-1,99,100,0.005199573969320,0
-1,99,101,0.015791651768898,0
-1,99,102,0.011614817158553,0
-1,99,103,0.011242866926641,0
-1,100,99,0.005199573969320,0
-1,100,101,0.041912844569491,0
-1,100,111,0.000113004240195,0
-1,100,112,0.013766124865458,0
-1,101,99,0.015791651768898,0
-1,101,100,0.041912844569491,0
-1,101,102,0.018324810819693,0
-1,101,111,0.013494376457186,0
-1,102,99,0.011614817158553,0
-1,102,101,0.018324810819693,0
-1,102,103,0.018817169116961,0
-1,102,111,0.013709041496840,0
-1,103,95,0.000000000000000,1
-1,103,96,0.036780133010184,0
-1,103,99,0.011242866926641,0
-1,103,102,0.018817169116961,0
-1,103,111,0.010296391349726,0
-1,103,113,0.003294051771573,0
-1,103,114,0.006714674310429,0
-1,103,115,0.030611430287017,0
-1,104,96,0.012913146300199,0
-1,104,97,0.003033261294402,0
-1,104,98,0.010265857066427,0
-1,104,105,0.020508295373363,0
-1,104,106,0.012164217864030,0
-1,104,108,0.000000000000000,1
-1,104,109,0.011477146531128,0
-1,104,110,0.012838729480158,0
-1,105,96,0.011940832152475,0
-1,105,97,0.014287139688984,0
-1,105,104,0.020508295373363,0
-1,106,98,0.043458071714105,0
-1,106,104,0.012164217864030,0
-1,106,107,0.024255806039475,0
-1,106,108,0.019409247773465,0
-1,106,109,0.000000000000000,1
-1,107,106,0.024255806039475,0
-1,107,108,0.018594110005281,0
-1,107,119,0.000000000000000,1
-1,107,120,0.038115023531060,0
-1,108,104,0.000000000000000,1
-1,108,106,0.019409247773465,0
-1,108,107,0.018594110005281,0
-1,108,109,0.016724092549916,0
-1,108,117,0.000000000000000,1
-1,108,119,0.009563593229514,0
-1,108,120,0.000000000000000,1
-1,109,104,0.011477146531128,0
-1,109,106,0.000000000000000,1
-1,109,108,0.016724092549916,0
-1,109,110,0.013872375569699,0
-1,109,117,0.007042992103417,0
-1,109,118,0.007740769037276,0
-1,109,119,0.000000000000000,1
-1,110,96,0.014938331574677,0
-1,110,104,0.012838729480158,0
-1,110,109,0.013872375569699,0
-1,110,116,0.010068636881724,0
-1,110,118,0.016108165683300,0
-1,111,100,0.000113004240195,0
-1,111,101,0.013494376457186,0
-1,111,102,0.013709041496840,0
-1,111,103,0.010296391349726,0
-1,111,112,0.026829838413162,0
-1,111,114,0.001820264278296,0
-1,112,100,0.013766124865458,0
-1,112,111,0.026829838413162,0
-1,112,114,0.012743896047034,0
-1,112,125,0.001783189947556,0
-1,112,126,0.028022193856304,0
-1,113,103,0.003294051771573,0
-1,113,114,0.022988082263211,0
-1,113,115,0.022327252444855,0
-1,113,123,0.012513045301219,0
-1,113,125,0.008773198494459,0
-1,114,103,0.006714674310429,0
-1,114,111,0.001820264278296,0
-1,114,112,0.012743896047034,0
-1,114,113,0.022988082263211,0
-1,114,125,0.004762062098709,0
-1,115,96,0.008154140275296,0
-1,115,103,0.030611430287017,0
-1,115,113,0.022327252444855,0
-1,115,116,0.015758178600001,0
-1,115,121,0.008736104571937,0
-1,115,122,0.017588111643021,0
-1,115,123,0.009035539884051,0
-1,116,96,0.022430738642084,0
-1,116,110,0.010068636881724,0
-1,116,115,0.015758178600001,0
-1,116,118,0.025233599825356,0
-1,116,121,0.020511098421424,0
-1,116,127,0.006098290940115,0
-1,117,108,0.000000000000000,1
-1,117,109,0.007042992103417,0
-1,117,118,0.018059897620238,0
-1,117,119,0.016316751748676,0
-1,117,127,0.012633505434784,0
-1,117,128,0.000000000000000,1
-1,118,109,0.007740769037276,0
-1,118,110,0.016108165683300,0
-1,118,116,0.025233599825356,0
-1,118,117,0.018059897620238,0
-1,118,127,0.011083838992078,0
-1,119,107,0.000000000000000,1
-1,119,108,0.009563593229514,0
-1,119,109,0.000000000000000,1
-1,119,117,0.016316751748676,0
-1,119,120,0.018772066143232,0
-1,119,127,0.000000000000000,1
-1,119,128,0.005588047234882,0
-1,120,107,0.038115023531060,0
-1,120,108,0.000000000000000,1
-1,120,119,0.018772066143232,0
-1,120,128,0.023474493777631,0
-1,121,115,0.008736104571937,0
-1,121,116,0.020511098421424,0
-1,121,122,0.025364271848288,0
-1,121,133,0.043661741062792,0
-1,121,134,0.002458373372246,0
-1,122,115,0.017588111643021,0
-1,122,121,0.025364271848288,0
-1,122,123,0.008975140182927,0
-1,122,124,0.007324460297973,0
-1,122,134,0.025640955017304,0
-1,123,113,0.012513045301219,0
-1,123,115,0.009035539884051,0
-1,123,122,0.008975140182927,0
-1,123,124,0.016174048520662,0
-1,123,125,0.011754617065534,0
-1,124,122,0.007324460297973,0
-1,124,123,0.016174048520662,0
-1,124,125,0.009056730762288,0
-1,124,126,0.003584819054605,0
-1,124,130,0.005487350355963,0
-1,124,134,0.000000000000000,1
-1,125,112,0.001783189947556,0
-1,125,113,0.008773198494459,0
-1,125,114,0.004762062098709,0
-1,125,123,0.011754617065534,0
-1,125,124,0.009056730762288,0
-1,125,126,0.027062128497289,0
-1,126,112,0.028022193856304,0
-1,126,124,0.003584819054605,0
-1,126,125,0.027062128497289,0
-1,126,130,0.017571752347113,0
-1,126,131,0.013548155473547,0
-1,127,116,0.006098290940115,0
-1,127,117,0.012633505434784,0
-1,127,118,0.011083838992078,0
-1,127,119,0.000000000000000,1
-1,127,128,0.017854446645517,0
-1,127,129,0.007486325471246,0
-1,128,117,0.000000000000000,1
-1,128,119,0.005588047234882,0
-1,128,120,0.023474493777631,0
-1,128,127,0.017854446645517,0
-1,128,129,0.037051808397251,0
-1,129,127,0.007486325471246,0
-1,129,128,0.037051808397251,0
-1,129,132,0.049564460423795,0
-1,130,124,0.005487350355963,0
-1,130,126,0.017571752347113,0
-1,130,131,0.027545379591896,0
-1,131,126,0.013548155473547,0
-1,131,130,0.027545379591896,0
-1,132,129,0.049564460423795,0
-1,133,121,0.043661741062792,0
-1,133,134,0.019869214497514,0
-1,134,121,0.002458373372246,0
-1,134,122,0.025640955017304,0
-1,134,124,0.000000000000000,1
-1,134,133,0.019869214497514,0
