City,Zip Code,Lat,Long,Year,Month,kW
Burlington,05401,44.46937,-73.20159,2018,7,3
Burlington,05401,44.47256,-73.19937,2018,5,3
Burlington,05401,44.48726,-73.20721,2018,1,3
Burlington,05401,44.48709,-73.21558,2017,11,3
Burlington,05401,44.48459667,-73.2237885,2017,7,3
Burlington,05401,44.48719,-73.21924,2016,12,3
Burlington,05401,44.4874,-73.22563,2016,12,3
Burlington,05401,44.45512,-73.2124,2016,11,3
Burlington,05401,44.454408,-73.211307,2016,10,3
Burlington,05401,44.45219,-73.21212,2016,10,3
Burlington,05401,44.466724,-73.21049,2016,10,3
Burlington,05401,44.47183,-73.19882,2016,10,3
Burlington,05401,44.45507,-73.21163,2016,8,3
Burlington,05401,44.46651,-73.21019,2016,7,3
Burlington,05401,44.48718,-73.22586,2016,6,3
Burlington,05401,44.45405,-73.21309,2016,6,3
Burlington,05401,44.45342,-73.21354,2016,6,3
Burlington,05401,44.46079,-73.20906,2016,4,3
Burlington,05401,44.47814,-73.18915,2014,9,3
Burlington,05401,44.48594,-73.20003,2012,1,3.06
Burlington,05401,44.46101,-73.20706,2013,5,3.1
Burlington,05401,44.47492,-73.19753,2013,10,3.11
Burlington,05401,44.46199,-73.20636,2013,3,3.11
Burlington,05401,44.47374,-73.1982,2011,4,3.16
Burlington,05401,44.45833,-73.22155,2017,1,3.2
Burlington,05401,44.48698,-73.18255,2010,8,3.2
Burlington,05401,44.45544,-73.21109,2019,1,3.25
Burlington,05401,44.457267,-73.207005,2013,8,3.42
Burlington,05401,44.45317,-73.20981,2013,2,3.42
Burlington,05401,44.449916,-73.222168,2009,8,3.42
Burlington,05401,44.4543,-73.21033,2019,2,3.54
Burlington,05401,44.487046,-73.219762,2014,6,3.71
Burlington,05401,44.47501,-73.20188,2007,9,3.76
Burlington,05401,44.48631,-73.22242,2019,3,3.8
Burlington,05401,44.46441,-73.20967,2018,10,3.8
Burlington,05401,44.45207,-73.21031,2018,8,3.8
Burlington,05401,44.507073,-73.259409,2018,4,3.8
Burlington,05401,44.48725,-73.22169,2017,9,3.8
Burlington,05401,44.47368,-73.21768,2017,6,3.8
Burlington,05401,44.48666,-73.22341,2016,1,3.8
Burlington,05401,44.45347,-73.2156,2017,12,4
Burlington,05401,44.48172,-73.20401,2013,12,4.08
Burlington,05401,44.484609,-73.22174883,2006,10,4.2
Burlington,05401,44.45388,-73.20979,2010,12,4.28
Burlington,05401,44.48735,-73.20623,2013,3,4.35
Burlington,05401,44.46046,-73.20689,2012,12,4.35
Burlington,05401,44.47357,-73.2116,2012,2,4.37
Burlington,05401,44.44939,-73.22861,2009,11,4.39
Burlington,05401,44.48533,-73.21077,2019,1,4.43
Burlington,05401,44.486481,-73.2157,2017,8,4.64
Burlington,05401,44.472994,-73.218186,2004,8,4.75
Burlington,05401,44.45026,-73.22723,2009,12,4.78
Burlington,05401,44.476241,-73.215112,2011,8,4.81
Burlington,05401,44.45951,-73.21289,2018,9,5
Burlington,05401,44.45776,-73.20169,2018,5,5
Burlington,05401,44.46993333,-73.20266,2018,5,5
Burlington,05401,44.456633,-73.200061,2018,5,5
Burlington,05401,44.50746,-73.24399,2018,1,5
Burlington,05401,44.46797,-73.20961,2018,1,5
Burlington,05401,44.45988,-73.20081,2017,9,5
Burlington,05401,44.466051,-73.209354,2017,6,5
Burlington,05401,44.46576,-73.21205,2016,8,5
Burlington,05401,44.47228,-73.20171,2016,7,5
Burlington,05401,44.47843,-73.18969,2016,7,5
Burlington,05401,44.48762,-73.20496,2015,5,5
Burlington,05401,44.486,-73.20572,2014,10,5
Burlington,05401,44.46134,-73.21084,2018,7,5.2
Burlington,05401,44.46134,-73.20632,2013,1,5.59
Burlington,05401,44.47494,-73.20868,2014,9,5.6
Burlington,05401,44.48501,-73.18751,2013,4,5.81
Burlington,05401,44.464444,-73.206362,2009,10,5.92
Burlington,05401,44.48263,-73.21656,2013,12,5.93
Burlington,05401,44.45169,-73.21604,2018,5,6
Burlington,05401,44.469124,-73.202928,2018,3,6
Burlington,05401,44.46050667,-73.20550667,2018,1,6
Burlington,05401,44.48640017,-73.18407017,2017,2,6
Burlington,05401,44.45449,-73.21288,2018,12,6.2
Burlington,05401,44.46132,-73.21175,2012,9,7.36
Burlington,05401,44.50598,-73.25773,2018,5,7.6
Burlington,05401,44.46103,-73.21951,2018,1,7.6
Burlington,05401,44.46923,-73.21248,2017,12,7.6
Burlington,05401,44.48616,-73.20755,2016,11,7.6
Burlington,05401,44.459487,-73.210655,2016,5,7.6
Burlington,05401,44.48504,-73.20769,2017,8,8.4
Burlington,05401,44.45987,-73.20915,2017,6,8.54
Burlington,05401,44.48697,-73.20302,2015,5,8.8
Burlington,05401,44.45481,-73.19882,2015,4,8.8
Burlington,05401,44.5148,-73.24092,2019,1,10
Burlington,05401,44.51458,-73.24139,2017,7,11.4
Burlington,05401,44.46139,-73.20997,2018,12,12.6
Burlington,05401,44.47634567,-73.21432017,2012,3,13.77
Burlington,05401,44.481011,-73.21277,2012,2,23.26
Burlington,05401,44.477465,-73.189628,2011,6,24.15
Burlington,05401,44.48051333,-73.21779333,2010,12,34.38
Burlington,05403,44.44211,-73.22077,2018,12,5.28
Burlington,05403,44.46029884,-73.16340403,2019,8,6
Burlington,05403,44.46018243,-73.16317786,2018,7,10
Burlington,05405,44.4755915,-73.19309069,2014,7,1.33
Burlington,05406,44.44219,-73.20042,2018,12,7.6
Burlington,05408,44.51268,-73.25798,2017,7,2.15
Burlington,05408,44.50606,-73.26085,2010,3,2.8
Burlington,05408,44.51155,-73.2373,2013,12,2.96
Burlington,05408,44.519088000000004,-73.25852,2018,6,3
Burlington,05408,44.51243,-73.24478,2018,4,3
Burlington,05408,44.51171,-73.2627,2017,6,3
Burlington,05408,44.51341,-73.26234,2017,5,3
Burlington,05408,44.515967,-73.25788,2017,4,3
Burlington,05408,44.51235,-73.25854,2016,11,3
Burlington,05408,44.503924,-73.257741,2016,10,3
Burlington,05408,44.52189867,-73.26206617,2016,10,3
Burlington,05408,44.51675,-73.24401,2016,7,3
Burlington,05408,44.5081,-73.25882,2016,4,3
Burlington,05408,44.51046,-73.26627,2016,3,3
Burlington,05408,44.50579,-73.25423,2013,9,3.11
Burlington,05408,44.508461,-73.25565,2013,1,3.11
Burlington,05408,44.513984,-73.252628,2017,6,3.6
Burlington,05408,44.51026,-73.25851,2019,7,3.8
Burlington,05408,44.50269,-73.24707,2018,10,3.8
Burlington,05408,44.512476,-73.26539,2018,10,3.8
Burlington,05408,44.49973,-73.23535,2018,5,3.8
Burlington,05408,44.5122,-73.25158,2018,4,3.8
Burlington,05408,44.50732,-73.26683,2018,3,3.8
Burlington,05408,44.50801,-73.26445,2017,10,3.8
Burlington,05408,44.51482,-73.26045,2017,10,3.8
Burlington,05408,44.504578,-73.236184,2017,7,3.8
Burlington,05408,44.508343000000004,-73.262357,2017,6,3.8
Burlington,05408,44.51523,-73.25202,2017,5,3.8
Burlington,05408,44.4981,-73.23282,2017,3,3.8
Burlington,05408,44.50084,-73.24412,2017,3,3.8
Burlington,05408,44.518537,-73.260145,2016,12,3.8
Burlington,05408,44.5102,-73.24565,2016,12,3.8
Burlington,05408,44.51917,-73.25925,2016,11,3.8
Burlington,05408,44.50659,-73.25123,2016,11,3.8
Burlington,05408,44.51461,-73.25811,2016,8,3.8
Burlington,05408,44.51144,-73.26238,2016,6,3.8
Burlington,05408,44.51052,-73.26168,2016,4,3.8
Burlington,05408,44.51684,-73.24207,2018,5,4
Burlington,05408,44.50879,-73.25506,2013,9,4.04
Burlington,05408,44.509221,-73.263028,2016,3,4.2
Burlington,05408,44.51763,-73.24285,2013,3,4.35
Burlington,05408,44.51041,-73.23405,2013,10,4.45
Burlington,05408,44.50905,-73.2527,2016,3,4.46
Burlington,05408,44.50533,-73.2635,2019,1,4.72
Burlington,05408,44.49976,-73.23486,2019,3,5
Burlington,05408,44.51876,-73.25911,2018,7,5
Burlington,05408,44.51983,-73.25977,2018,7,5
Burlington,05408,44.512547,-73.259076,2018,7,5
Burlington,05408,44.508705,-73.261895,2018,6,5
Burlington,05408,44.50898,-73.25467,2017,12,5
Burlington,05408,44.51263,-73.25224,2017,7,5
Burlington,05408,44.519,-73.24754,2017,7,5
Burlington,05408,44.50457,-73.23696,2017,5,5
Burlington,05408,44.513132,-73.236433,2016,10,5
Burlington,05408,44.51299,-73.2518,2016,8,5
Burlington,05408,44.50707,-73.2552,2016,8,5
Burlington,05408,44.50367,-73.25684,2016,8,5
Burlington,05408,44.50876,-73.25221,2016,8,5
Burlington,05408,44.50783,-73.24234,2016,7,5
Burlington,05408,44.51298,-73.25568,2016,7,5
Burlington,05408,44.52089,-73.24673,2016,6,5
Burlington,05408,44.50668,-73.25315,2016,3,5
Burlington,05408,44.509081,-73.262838,2015,8,5
Burlington,05408,44.50709,-73.24137,2014,9,5
Burlington,05408,44.51016,-73.26056,2014,8,5
Burlington,05408,44.44971,-73.21646,2017,1,5.2
Burlington,05408,44.51072,-73.2349,2013,10,5.24
Burlington,05408,44.52177,-73.26438,2012,11,5.59
Burlington,05408,44.508037,-73.242343,2013,11,5.68
Burlington,05408,44.50936,-73.24772,2019,4,6
Burlington,05408,44.52007,-73.24551,2018,6,6
Burlington,05408,44.521534,-73.248988,2018,5,6
Burlington,05408,44.50511,-73.26145,2017,12,6
Burlington,05408,44.5095,-73.24636,2017,4,6
Burlington,05408,44.510099,-73.23595,2016,12,6
Burlington,05408,44.5118,-73.26356,2016,8,6
Burlington,05408,44.519844,-73.24927,2016,8,6
Burlington,05408,44.51171,-73.26614,2015,8,6
Burlington,05408,44.504261,-73.270847,2015,4,6
Burlington,05408,44.50412,-73.27257,2012,11,6
Burlington,05408,44.50356,-73.25848,2018,9,6.09
Burlington,05408,44.5123,-73.24172,2017,12,6.6
Burlington,05408,44.51636,-73.24822,2017,11,6.6
Burlington,05408,44.50856,-73.23742,2017,6,6.6
Burlington,05408,44.51887,-73.253024,2019,2,7.6
Burlington,05408,44.50529,-73.25524,2018,11,7.6
Burlington,05408,44.51691,-73.24447,2018,8,7.6
Burlington,05408,44.52028,-73.25479,2018,5,7.6
Burlington,05408,44.51281,-73.26393,2017,12,7.6
Burlington,05408,44.515578,-73.242105,2017,12,7.6
Burlington,05408,44.5124,-73.24454,2017,12,7.6
Burlington,05408,44.519829,-73.25361,2017,9,7.6
Burlington,05408,44.52557257,-73.26846913,2017,7,7.6
Burlington,05408,44.52073,-73.24647,2017,5,7.6
Burlington,05408,44.50562,-73.25396,2016,8,7.6
Burlington,05408,44.504434,-73.242056,2016,6,7.6
Burlington,05408,44.51604,-73.24689,2016,3,7.6
Burlington,05408,44.50203,-73.24191,2015,6,7.6
Burlington,05408,44.51941,-73.24944,2019,4,9
Burlington,05408,44.51848,-73.25753,2018,7,9
Burlington,05408,44.50686,-73.259,2019,3,10
Burlington,05408,44.51103,-73.23722,2019,2,10
Burlington,05408,44.50416,-73.25746,2017,12,10
Burlington,05408,44.51953,-73.25446,2016,10,10
Burlington,05408,44.50706,-73.26245,2014,10,10
Burlington,05408,44.50411,-73.25523,2019,6,11.4
Burlington,05408,44.50381,-73.272,2017,4,13.2
Burlington,05408,44.50488,-73.261,2018,1,15
Burlington,05408,44.50424,-73.2564,2018,7,15.2
Cabot,05647,44.427704,-72.333374,2013,1,2
Cabot,05647,44.41265,-72.29038,2013,7,2.2
Cabot,05647,44.38726133,-72.30655517,2013,5,3.73
Cabot,05647,44.37416,-72.3381,2017,2,3.8
Cabot,05647,44.38895322,-72.27307878,2012,4,4.2
Cabot,05647,44.41265,-72.29038,2014,7,4.3
Cabot,05647,44.4515839,-72.30764,2009,6,4.7
Cabot,05647,44.43604678,-72.27228351,2014,7,4.8
Cabot,05647,44.40474,-72.3038,2017,2,5
Cabot,05647,44.42433,-72.28545,2016,3,5
Cabot,05647,44.42011433,-72.29728383,2015,1,5
Cabot,05647,44.38522,-72.31144,2011,9,5.45
Cabot,05647,44.39564601,-72.27585688,2013,10,5.7
Cabot,05647,44.402093,-72.313727,2015,4,6
Cabot,05647,44.44701358,-72.26279702,2015,4,6
Cabot,05647,44.418124,-72.311843,2017,6,6
Cabot,05647,44.43955444,-72.27349855,2015,1,6
Cabot,05647,44.40572,-72.30461,2014,7,7
Cabot,05647,44.39145,-72.3094,2013,3,7.46
Cabot,05647,44.43716,-72.30181,2017,4,7.6
Cabot,05647,44.38472338,-72.37444885,2013,10,7.8
Cabot,05647,44.39144333,-72.32586083,2014,8,7.84
Cabot,05647,44.37424399,-72.27089077,2012,5,9.8
Cabot,05647,44.38613,-72.26561,2019,1,10
Cabot,05647,44.37237833,-72.30382333,2015,5,12
Cabot,05873,44.37515889,-72.24995613,2018,3,5.6
Calais,05640,44.35009,-72.50208,2017,4,5
Calais,05640,44.35955,-72.49227,2017,8,13.6
Calais,05648,44.346319,-72.514776,2018,5,6
Calais,05648,44.37599,-72.49395,2018,7,7.6
Calais,05648,44.3784,-72.49465,2017,7,10
Calais,05650,44.409984,-72.459178,2017,8,3.8
Calais,05650,44.401,-72.46571,2018,5,3.8
Calais,05650,44.40114,-72.44676,2017,12,4.5
Calais,05650,44.38853,-72.41644,2018,9,7.6
Calais,05650,44.36437,-72.46098,2017,11,10
Calais,05667,44.38202966,-72.49004066,2016,12,1.8
Calais,05667,44.381893,-72.480453,2013,2,2.9
Calais,05667,44.348187,-72.425737,2018,6,3
Calais,05667,44.36811849,-72.48240173,2006,7,3.4
Calais,05667,44.37204927,-72.4034784,2012,5,3.7
Calais,05667,44.31088,-72.4558,2017,11,3.8
Calais,05667,44.377621,-72.445129,2013,9,4.3
Calais,05667,44.338806,-72.5038299,2011,6,4.3
Calais,05667,44.325787,-72.46476,2010,3,4.3
Calais,05667,44.31745167,-72.44074833,2015,7,4.5
Calais,05667,44.32866,-72.43246,2017,11,5
Calais,05667,44.36338976,-72.42162488,2012,10,5
Calais,05667,44.38788168,-72.46259026,2012,8,5.6
Calais,05667,44.37615506,-72.49519922,2013,4,6.7
Calais,05667,44.38125998,-72.49594085,2010,5,7
Calais,05667,44.31534963,-72.46207066,2017,11,7.5
Calais,05667,44.350422,-72.510971,2012,8,7.5
Cambridge,05464,44.64715,-72.8282,2015,7,5
Cambridge,05444,44.6414,-72.89385,2009,5,0.72
Cambridge,05444,44.64078,-72.89475,2010,3,1.5
Cambridge,05444,44.76467934,-72.81454563,2012,4,2.99
Cambridge,05444,44.64956,-72.8639,2016,9,3.6
Cambridge,05444,44.660878,-72.887185,2016,11,3.64
Cambridge,05444,44.657401,-72.91519,2018,3,3.8
Cambridge,05444,44.63074,-72.89222,2013,1,4.18
Cambridge,05444,44.687466,-72.85735917,2016,11,5
Cambridge,05444,44.66203,-72.88642,2016,4,5
Cambridge,05444,44.58482,-72.85836,2014,4,5.13
Cambridge,05444,44.58482,-72.85836,2017,12,5.2
Cambridge,05444,44.67284,-72.94141,2014,1,5.59
Cambridge,05444,44.64509,-72.88355,2014,7,6
Cambridge,05444,44.59556475,-72.83523879,2018,10,6
Cambridge,05444,44.59732,-72.86853,2018,9,6
Cambridge,05444,44.66202583,-72.85588283,2018,4,6.6
Cambridge,05444,44.66989,-72.85155,2017,7,7.6
Cambridge,05444,44.65833,-72.88585,2016,10,7.6
Cambridge,05444,44.68235,-72.87066,2016,4,7.6
Cambridge,05444,44.651379,-72.914175,2015,11,7.6
Cambridge,05444,44.64878,-72.87297,2015,10,7.6
Cambridge,05444,44.58483,-72.85865,2019,5,7.6
Cambridge,05444,44.66435,-72.8574,2016,6,8.2
Cambridge,05444,44.58320833,-72.8533,2017,4,10
Cambridge,05444,44.618953,-72.85751,2015,6,10
Cambridge,05444,44.58482,-72.85836,2018,12,11.4
Cambridge,05464,44.645274,-72.828994,2015,3,1.83
Cambridge,05464,44.654971,-72.870484,2005,9,2.74
Cambridge,05464,44.64054,-72.8332,2017,12,3
Cambridge,05464,44.683282,-72.86363117,2017,10,3
Cambridge,05464,44.64049867,-72.83271517,2017,8,3
Cambridge,05464,44.63822,-72.8328,2016,11,3
Cambridge,05464,44.62097,-72.84126,2018,9,3
Cambridge,05464,44.666185,-72.857145,2018,10,3.3
Cambridge,05464,44.64484024,-72.87564087,2018,4,3.6
Cambridge,05464,44.66029,-72.83317,2017,10,3.6
Cambridge,05464,44.64687,-72.86503,2013,11,3.65
Cambridge,05464,44.66862,-72.82738,2014,7,3.73
Cambridge,05464,44.61155,-72.81286,2017,11,3.8
Cambridge,05464,44.62887,-72.83065,2011,11,3.8
Cambridge,05464,44.60047,-72.77885,2009,4,3.99
Cambridge,05464,44.65481,-72.79625,2014,9,4
Cambridge,05464,44.63689,-72.83512,2017,12,4.2
Cambridge,05464,44.643001,-72.831665,2013,9,4.2
Cambridge,05464,44.666185,-72.857145,2018,10,5
Cambridge,05464,44.60943,-72.82802,2019,4,5
Cambridge,05464,44.65555,-72.80024,2018,11,5
Cambridge,05464,44.65034,-72.76503,2018,5,5
Cambridge,05464,44.63264,-72.84097,2014,11,5
Cambridge,05464,44.66319,-72.82689,2014,9,5
Cambridge,05464,44.69028483,-72.89578167,2014,5,5.13
Cambridge,05464,44.63718,-72.83339,2013,9,5.4
Cambridge,05464,44.66500967,-72.87881117,2014,11,6
Cambridge,05464,44.59587,-72.78117,2017,6,6
Cambridge,05464,44.61865,-72.8238,2017,9,6.6
Cambridge,05464,44.680855,-72.839393,2015,8,6.93
Cambridge,05464,44.66296,-72.87657,2018,8,7.6
Cambridge,05464,44.6539065,-72.87213633,2017,12,7.6
Cambridge,05464,44.609694,-72.81287,2019,2,7.6
Cambridge,05464,44.6192,-72.82459,2017,7,7.6
Cambridge,05464,44.65055,-72.80553,2014,6,8
Cambridge,05464,44.62448333,-72.83791667,2014,8,8.8
Cambridge,05464,44.64274,-72.82802,2018,9,10
Cambridge,05464,44.697725,-72.842373,2017,8,11.8
Cambridge,05464,44.64649,-72.84937,2019,5,73.3
Cambridge,05465,44.694262,-72.855211,2015,2,6
Cambridge,05656,44.6761,-72.76922,2015,7,3.8
Canaan,05903,44.93796167,-71.52529833,2016,1,3.08
Canaan,05903,44.93055,-71.53955,2012,11,5.7
Canaan,05903,44.99964,-71.53239,2015,7,7.68
Canaan,05903,44.92676667,-71.52938667,2019,6,8.4
Canaan,05903,44.99361,-71.54039,2018,11,10
Canaan,05903,45.00101,-71.53178,2012,2,11.36
Canaan,05903,45.00806,-71.63081,2011,11,17.86
Castleton,05732,43.66667,-73.19005,2015,9,6.25
Castleton,05732,43.629947,-73.213675,2019,7,7.6
Castleton,05732,43.62937,-73.205541,2015,11,7.7
Castleton,05732,43.49936891,-72.81875748,2018,9,9
Castleton,05735,43.62054,-73.22999,2017,9,1.25
Castleton,05735,43.5941,-73.19263,2013,4,2.91
Castleton,05735,43.59018,-73.22883,2017,12,3
Castleton,05735,43.62054,-73.22999,2017,9,3.8
Castleton,05735,43.644233,-73.116924,2016,4,3.8
Castleton,05735,43.59923667,-73.18142,2015,7,3.8
Castleton,05735,43.60907717,-73.23575433,2014,3,3.9
Castleton,05735,43.58859633,-73.1542375,2013,4,4.4
Castleton,05735,43.59337,-73.20788,2018,4,4.6
Castleton,05735,43.6221,-73.18237,2017,12,5
Castleton,05735,43.613605,-73.12835833,2017,8,6
Castleton,05735,43.72585,-73.14666,2014,12,6
Castleton,05735,43.62763,-73.16485,2014,2,6.52
Castleton,05735,43.58976,-73.20387,2017,12,6.6
Castleton,05735,43.59096167,-73.228995,2017,12,7
Castleton,05735,43.59355125,-73.2006214,2017,9,7
Castleton,05735,43.62831,-73.17073,2019,4,7.6
Castleton,05735,43.69012,-73.15703,2018,9,7.6
Castleton,05735,43.6344235,-73.16543417,2017,12,7.6
Castleton,05735,43.60107,-73.23607,2016,12,7.6
Castleton,05735,43.590931,-73.2318545,2018,9,7.7
Castleton,05735,43.61008,-73.2228,2015,6,7.7
Castleton,05735,43.61014,-73.23078,2018,12,9
Castleton,05735,43.65482,-73.17804,2019,7,9.28
Castleton,05735,43.65482,-73.17804,2019,7,9.28
Castleton,05735,43.61556,-73.15624,2017,12,10
Castleton,05735,43.652302829999996,-73.151832,2019,1,11
Castleton,05735,43.63925,-73.14225,2019,7,12.8
Castleton,05735,43.60848542,-73.21455758,2019,2,16.81
Castleton,05735,43.647415,-73.176135,2018,2,27.6
Castleton,05737,43.66258,-73.18805,2014,11,4
Castleton,05743,43.63965,-73.22508,2015,7,13
Castleton,05750,43.60291,-73.23246,2016,1,6
Castleton,05750,43.60489,-73.22684,2017,11,10
Cavendish,05142,43.41321667,-72.55465667,2019,3,3
Cavendish,05142,43.40051,-72.6322,2018,10,3.6
Cavendish,05142,43.38624,-72.61802,2017,4,3.8
Cavendish,05142,43.4100112,-72.58400734,2013,6,3.93
Cavendish,05142,43.43273,-72.60517,2015,11,4.16
Cavendish,05142,43.38885,-72.6051,2015,8,5
Cavendish,05142,43.44018,-72.62323,2011,12,5.5
Cavendish,05142,43.40333,-72.58853,2017,8,6
Cavendish,05142,43.38929,-72.5984,2015,4,6
Cavendish,05142,43.42493,-72.58739,2019,7,6.25
Cavendish,05142,43.43308,-72.55361,2014,1,8.84
Cavendish,05142,43.38916,-72.60006,2015,9,10
Cavendish,05142,43.41912,-72.60349,2015,11,11.4
Cavendish,05142,43.41141,-72.58794,2014,8,11.46
Cavendish,05142,43.41375167,-72.560955,2014,8,21.4
Cavendish,05153,43.42471,-72.63785,2017,11,5
Cavendish,05153,43.44579,-72.6518,2017,10,5
Cavendish,05153,43.4208,-72.6304,2015,12,6
Cavendish,05153,43.41323183,-72.6352905,2015,9,6
Cavendish,05153,43.38548,-72.63329,2015,9,6
Cavendish,05153,43.43348,-72.65525,2017,10,10
Charleston,05846,44.82921,-71.936087,2018,9,3
Charleston,05860,44.79758682,-71.98782607,2018,11,5
Charleston,05872,44.90106,-72.0565,2012,4,2.62
Charleston,05872,44.8646,-71.98751,2017,4,3.79
Charleston,05872,44.865502,-71.990265,2014,8,4
Charleston,05872,44.87014,-71.99915,2018,6,7.6
Charleston,05872,44.89411,-72.06676,2014,8,8.62
Charleston,05872,44.8846745,-72.03461367,2018,5,10
Charlotte,05401,44.27229383,-73.182231,2015,5,5
Charlotte,05445,44.28974,-73.248399,2009,4,1.2
Charlotte,05445,44.3554115,-73.21583,2015,12,1.75
Charlotte,05445,44.28075883,-73.14829417,2012,4,1.85
Charlotte,05445,44.2694,-73.21761,2008,8,1.85
Charlotte,05445,44.34633,-73.1742,2013,5,2.5
Charlotte,05445,44.290598,-73.248874,2011,10,2.57
Charlotte,05445,44.28329017,-73.15216917,2011,8,2.57
Charlotte,05445,44.28907183,-73.154346,2008,12,2.68
Charlotte,05445,44.28241,-73.1556,2009,8,2.74
Charlotte,05445,44.2940395,-73.22975683,2008,9,2.74
Charlotte,05445,44.332652,-73.256772,2014,6,2.85
Charlotte,05445,44.32150767,-73.27311483,2011,12,2.85
Charlotte,05445,44.290364,-73.248782,2009,3,2.85
Charlotte,05445,44.28594,-73.27718,2018,6,3
Charlotte,05445,44.280863,-73.208344,2014,3,3.11
Charlotte,05445,44.31086,-73.25614,2008,8,3.14
Charlotte,05445,44.355785,-73.193334,2011,8,3.16
Charlotte,05445,44.32297767,-73.17891733,2017,6,3.6
Charlotte,05445,44.311279999999996,-73.21581,2016,10,3.6
Charlotte,05445,44.32686,-73.22041,2010,6,3.65
Charlotte,05445,44.27753,-73.2822,2019,8,3.8
Charlotte,05445,44.31462,-73.27626,2019,6,3.8
Charlotte,05445,44.32745,-73.19056,2018,6,3.8
Charlotte,05445,44.27384,-73.22898,2018,4,3.8
Charlotte,05445,44.32529,-73.19469,2018,3,3.8
Charlotte,05445,44.28873,-73.22501,2017,7,3.8
Charlotte,05445,44.29997,-73.2415,2017,4,3.8
Charlotte,05445,44.27637,-73.223,2017,2,3.8
Charlotte,05445,44.267028,-73.241104000000007,2011,12,3.8
Charlotte,05445,44.35125,-73.17139,2011,12,3.8
Charlotte,05445,44.26887,-73.21722,2011,9,3.8
Charlotte,05445,44.26405183,-73.22928533,2018,1,3.8
Charlotte,05445,44.30585,-73.25505,2015,3,3.82
Charlotte,05445,44.289994,-73.247615,2009,12,3.85
Charlotte,05445,44.30952,-73.27968,2014,1,3.9
Charlotte,05445,44.30319,-73.1658,2011,8,3.9
Charlotte,05445,44.2817,-73.245590000000007,2016,9,4
Charlotte,05445,44.31142333,-73.161955,2008,10,4
Charlotte,05445,44.3168575,-73.288517,2010,8,4.18
Charlotte,05445,44.27805,-73.16528,2013,1,4.19
Charlotte,05445,44.32064667,-73.23076167,2017,2,4.2
Charlotte,05445,44.319528,-73.192917,2016,11,4.2
Charlotte,05445,44.324167,-73.2368295,2016,3,4.25
Charlotte,05445,44.314235,-73.254653,2011,10,4.28
Charlotte,05445,44.289609,-73.248072,2011,9,4.28
Charlotte,05445,44.290395,-73.24854,2011,8,4.28
Charlotte,05445,44.29647,-73.25618,2011,8,4.28
Charlotte,05445,44.28233,-73.24464,2016,11,4.5
Charlotte,05445,44.26410733,-73.27041467,2015,10,4.5
Charlotte,05445,44.3475,-73.2836,2015,3,4.5
Charlotte,05445,44.29945,-73.18495,2014,1,4.75
Charlotte,05445,44.290509,-73.247632,2010,3,4.79
Charlotte,05445,44.34847,-73.2636,2016,8,4.8
Charlotte,05445,44.285279,-73.25669,2013,4,4.97
Charlotte,05445,44.29377,-73.25631,2019,1,5
Charlotte,05445,44.32226,-73.17173,2017,12,5
Charlotte,05445,44.34235,-73.2803,2016,10,5
Charlotte,05445,44.28993467,-73.23331867,2016,9,5
Charlotte,05445,44.33878,-73.19098,2016,5,5
Charlotte,05445,44.2869915,-73.22999883,2016,2,5
Charlotte,05445,44.31516667,-73.231107,2015,12,5
Charlotte,05445,44.2645,-73.22277,2015,4,5
Charlotte,05445,44.32606,-73.23631,2011,9,5.13
Charlotte,05445,44.27887,-73.2748,2017,6,5.2
Charlotte,05445,44.34059,-73.17181,2017,5,5.2
Charlotte,05445,44.32815,-73.249,2014,12,5.52
Charlotte,05445,44.297309,-73.222823,2014,1,5.7
Charlotte,05445,44.28576,-73.23029,2011,10,5.77
Charlotte,05445,44.3306,-73.21988,2009,9,5.99
Charlotte,05445,44.35358,-73.22064,2019,8,6
Charlotte,05445,44.29216,-73.19463,2019,7,6
Charlotte,05445,44.29216,-73.19463,2019,7,6
Charlotte,05445,44.30722767,-73.27678433,2019,6,6
Charlotte,05445,44.29048,-73.247869,2018,2,6
Charlotte,05445,44.31202,-73.22283,2017,12,6
Charlotte,05445,44.3045,-73.29311,2017,9,6
Charlotte,05445,44.34113,-73.26911,2017,7,6
Charlotte,05445,44.31311,-73.25871,2017,7,6
Charlotte,05445,44.30957,-73.2217,2017,5,6
Charlotte,05445,44.27042,-73.21152,2017,5,6
Charlotte,05445,44.3508,-73.21646,2017,5,6
Charlotte,05445,44.285497,-73.207613,2016,8,6
Charlotte,05445,44.26884,-73.21557,2016,7,6
Charlotte,05445,44.3236155,-73.16827,2016,2,6
Charlotte,05445,44.3475,-73.166,2014,11,6
Charlotte,05445,44.34831283,-73.225354,2012,11,6.05
Charlotte,05445,44.32507,-73.23146,2019,1,6.25
Charlotte,05445,44.2714,-73.2174,2014,1,6.38
Charlotte,05445,44.31448585,-73.23897147,2013,10,6.52
Charlotte,05445,44.30168,-73.1877,2011,1,6.56
Charlotte,05445,44.31604033,-73.237492,2017,7,6.6
Charlotte,05445,44.26638,-73.2313,2017,3,6.6
Charlotte,05445,44.33783,-73.28122,2012,1,6.65
Charlotte,05445,44.32264,-73.22173,2017,7,6.75
Charlotte,05445,44.34853567,-73.26161833,2011,1,6.78
Charlotte,05445,44.290623,-73.248661,2011,9,6.8
Charlotte,05445,44.31486573,-73.23735376,2014,6,7
