"","GEOID","City","Unit","Area","PopDensity","HomeOwn","SingleFamily","Edu","HomeValue","Income","White","Wealth","Gini"
"94","5001126500","Fletcher",529,98158542.1128094,1.33253812846647e-05,0.928166351606805,0.867724867724868,0.379759519038076,228100,78036,0.978593272171254,0.905674846625767,0.3499
"95","5001127100","Franklin",546,105353244.166798,1.37916967957775e-05,0.857142857142857,0.817721518987342,0.181640625,195000,74091,0.94769442532691,0.874827109266943,0.355
"96","5001127700","Georgia",1512,116869481.836507,4.05409515430913e-05,0.919312169312169,0.789608177172061,0.315241401072894,263700,91200,0.917897847192908,0.926875794828317,0.2948
"97","5001133025","Highgate",1373,154542631.876293,2.36504319592908e-05,0.77931536780772,0.739878542510121,0.131173449229554,193600,60750,0.961696306429549,0.787140902872777,0.377
"98","5001145850","Montgomery",342,146435654.325271,5.3538873685676e-06,0.809941520467836,0.656565656565657,0.294220665499124,173200,36935,0.985969387755102,0.556122448979592,0.427
"99","5001159125","Richford",1001,111924713.691827,2.43288538356015e-05,0.636363636363636,0.513219284603421,0.11965811965812,138300,48221,0.925082629452809,0.70702981229297,0.3936
"100","5001161675","St. Albans City",2801,5224155.07931412,0.00130241156640651,0.538379150303463,0.568524590163934,0.322782084409991,180800,53647,0.931363903586126,0.799229515483775,0.4407
"101","5001161750","St. Albans Town",2460,156431357.535365,4.11937868565973e-05,0.732520325203252,0.702946482260974,0.235104323510432,256800,77661,0.966480446927374,0.864090177133655,0.412
"102","5001164600","Sheldon",872,102094693.660961,2.33410759614357e-05,0.907110091743119,0.775510204081633,0.115874855156431,205700,70294,0.971044901384809,0.870751154007554,0.4305
"103","5001171725","Swanton",2465,159411726.850267,4.09882016154138e-05,0.769574036511156,0.651331719128329,0.178297965434259,210200,64659,0.941995714722987,0.801598278776702,0.3907
"104","5001300860","Alburgh",759,125966732.217319,1.40195746044541e-05,0.78129117259552,0.695481335952849,0.197226502311248,188800,53850,0.968289920724802,0.825042881646655,0.3918
"105","5001329275","Grand Isle",904,90757629.0817024,2.39869642037498e-05,0.832964601769911,0.81592039800995,0.4454770755886,292000,72411,0.895268718419844,0.892890120036934,0.4016
"106","5001335875","Isle La Motte",187,43200415.4672501,9.74527664714606e-06,0.946524064171123,0.740157480314961,0.343839541547278,197300,59583,0.985748218527316,0.749403341288783,0.4268
"107","5001350650","North Hero",405,120329426.103772,7.86175111634101e-06,0.896296296296296,0.762081784386617,0.452933151432469,298600,80781,0.963002114164905,0.868025751072961,0.4203
"108","5001367000","South Hero",701,122783227.494105,1.39432725050512e-05,0.853067047075606,0.790927021696253,0.523884103367267,371100,94844,0.959696261682243,0.907710280373832,0.4714
"109","5001504375","Belvidere",182,83067983.5430648,5.18852127638993e-06,0.917582417582418,0.697674418604651,0.352201257861635,154700,73214,0.928074245939675,0.808857808857809,0.375
"110","5001511500","Cambridge",1502,164511191.392526,2.32993267361028e-05,0.672436750998668,0.71530612244898,0.365049279757392,249000,72121,0.97938951213149,0.777457404980341,0.375
"111","5001523500","Eden",542,166473004.938602,7.92320653121187e-06,0.867158671586716,0.735795454545455,0.206106870229008,162500,56818,0.952994692949204,0.878461538461539,0.3781
"112","5001523725","Elmore",345,102397036.254057,7.53928070813101e-06,0.863768115942029,0.858369098712446,0.53516295025729,282500,69844,0.979274611398964,0.726918075422627,0.4807
"113","5001535050","Hyde Park",1309,100415223.314999,2.98261548510905e-05,0.899923605805959,0.734848484848485,0.368949771689498,189200,62701,0.965609348914858,0.803162853297443,0.4655
"114","5001537075","Johnson",1349,116546537.454108,3.09404301386466e-05,0.567828020756116,0.428,0.2666015625,161100,53125,0.963394342762063,0.662871600253004,0.4387
"115","5001546675","Morristown",2232,133662616.657623,4.07817842887422e-05,0.688172043010753,0.520806241872562,0.35416119716461,186200,63592,0.916712529811044,0.816201117318436,0.4462
